ID,alive,food0_AVE,food0_LIST,food1_AVE,food1_LIST,food2_AVE,food2_LIST,genomeLength,markovBrainDeterministicGates,markovBrainGates,markovBrain_nextNodesConnections_AVE,markovBrain_nextNodesConnections_LIST,markovBrain_nodesConnections_AVE,markovBrain_nodesConnections_LIST,novelty_AVE,novelty_LIST,optimizeValue,repeated_AVE,repeated_LIST,score_AVE,score_LIST,switches_AVE,switches_LIST,timeOfBirth,total_AVE,total_LIST,update
397001,1,21.000000,"[25,22,16]",64.666667,"[61,68,65]",59.000000,"[55,59,63]",8179,3,3,0.733333,"[1,1,1,1,1,1,1,0,1,0,1,0,0,1,1]",0.466667,"[1,1,0,1,1,1,1,0,0,0,0,0,0,1,0]",31.000000,"[33,29,31]",75.600000,92.666667,"[84,98,96]",75.600000,"[58.600000,87.800000,80.400000]",34.333333,"[41,28,34]",3969,123.666667,"[116,127,128]",3970
398001,1,24.333333,"[23,31,19]",51.333333,"[54,55,45]",67.333333,"[64,61,77]",7550,3,3,0.733333,"[1,1,1,1,1,1,1,0,1,0,1,0,0,1,1]",0.466667,"[1,1,0,1,1,1,1,0,0,0,0,0,0,1,0]",33.333333,"[34,34,32]",81.800000,85.000000,"[84,81,90]",81.800000,"[78.800000,81.000000,85.600000]",26.333333,"[28,25,26]",3979,118.666667,"[118,116,122]",3980
399001,1,28.000000,"[21,34,29]",59.666667,"[60,56,63]",55.000000,"[62,51,52]",7845,6,6,1.400000,"[3,4,4,1,1,1,1,0,1,1,1,0,0,2,1]",0.866667,"[1,1,0,1,4,1,4,0,0,0,0,0,0,1,0]",33.333333,"[32,33,35]",72.666667,80.666667,"[89,74,79]",72.666667,"[80.000000,69.200000,68.800000]",30.000000,"[30,27,33]",3989,114.666667,"[122,107,115]",3990
400001,1,17.000000,"[15,23,13]",53.000000,"[50,62,47]",73.333333,"[77,59,84]",8893,6,6,1.266667,"[3,3,4,0,1,1,1,1,1,1,0,0,0,2,1]",0.866667,"[1,1,0,1,4,1,4,0,0,0,0,0,0,1,0]",33.666667,"[34,33,34]",82.466667,92.333333,"[93,88,96]",82.466667,"[79.400000,74.800000,93.200000]",31.333333,"[34,33,27]",3999,126.333333,"[127,121,131]",4000
401001,1,196.666667,"[197,196,197]",2.666667,"[3,2,3]",0.666667,"[0,2,0]",10442,4,4,0.800000,"[1,1,0,0,1,2,1,0,1,0,1,0,0,1,3]",0.533333,"[2,1,0,1,1,1,1,0,0,0,0,0,0,1,0]",2.333333,"[2,3,2]",2.400000,0.000000,"[0,0,0]",2.400000,"[3.000000,1.200000,3.000000]",0.666667,"[0,2,0]",4009,3.333333,"[3,4,3]",4010
402001,1,16.333333,"[18,14,17]",50.000000,"[46,51,53]",73.000000,"[75,74,70]",9651,5,5,1.066667,"[1,0,0,1,1,1,1,1,1,0,2,0,2,1,4]",0.733333,"[1,0,0,2,2,1,1,1,0,0,0,1,0,1,1]",34.000000,"[33,35,34]",83.333333,89.000000,"[87,90,90]",83.333333,"[88.800000,81.600000,79.600000]",28.333333,"[23,31,31]",4019,123.000000,"[121,125,123]",4020
403001,1,19.333333,"[19,16,23]",57.666667,"[60,57,56]",65.000000,"[64,71,60]",12019,3,3,0.533333,"[1,1,0,0,1,1,1,0,0,0,0,0,0,1,2]",0.466667,"[1,1,0,1,1,1,1,0,0,0,0,0,0,1,0]",32.000000,"[30,31,35]",80.666667,90.333333,"[94,96,81]",80.666667,"[84.800000,90.200000,67.000000]",30.000000,"[28,27,35]",4029,122.666667,"[124,128,116]",4030
404001,1,24.000000,"[25,21,26]",55.333333,"[63,53,50]",62.666667,"[54,70,64]",9518,5,5,0.933333,"[1,0,0,0,1,1,1,1,1,0,1,0,3,1,3]",0.600000,"[1,1,0,1,1,1,1,0,0,0,0,0,0,1,2]",33.333333,"[34,32,34]",80.200000,84.666667,"[83,90,81]",80.200000,"[75.000000,90.800000,74.800000]",27.000000,"[30,23,28]",4039,118.000000,"[117,123,114]",4040
405001,1,22.666667,"[18,26,24]",54.333333,"[53,53,57]",67.666667,"[74,63,66]",9636,4,4,0.800000,"[1,0,0,0,1,1,1,1,1,0,1,0,2,1,2]",0.533333,"[1,1,0,1,1,1,1,0,0,0,0,0,0,1,1]",33.333333,"[34,31,35]",84.666667,89.000000,"[94,85,88]",84.666667,"[82.200000,74.000000,97.800000]",26.666667,"[32,30,18]",4049,122.000000,"[127,116,123]",4050
406001,1,23.000000,"[28,20,21]",63.333333,"[65,65,60]",56.666667,"[52,58,60]",9638,5,5,0.800000,"[1,0,0,0,1,1,1,1,1,0,0,1,2,1,2]",0.800000,"[1,2,0,2,1,1,1,1,0,0,0,0,0,1,2]",33.333333,"[35,32,33]",76.600000,86.000000,"[82,90,86]",76.600000,"[77.800000,78.200000,73.800000]",31.000000,"[28,32,33]",4059,120.000000,"[117,123,120]",4060
407001,1,20.666667,"[24,17,21]",56.000000,"[48,60,60]",65.000000,"[67,65,63]",8820,5,5,0.800000,"[1,0,0,0,1,1,1,1,1,0,0,1,2,1,2]",0.800000,"[1,2,0,2,1,1,1,1,0,0,0,0,0,1,2]",33.333333,"[34,32,34]",72.933333,87.000000,"[81,92,88]",72.933333,"[66.000000,73.200000,79.600000]",34.333333,"[35,37,31]",4069,121.000000,"[115,125,123]",4070
408001,1,24.666667,"[24,30,20]",62.666667,"[56,70,62]",57.333333,"[63,47,62]",9053,4,4,0.800000,"[1,0,0,0,1,1,1,1,1,0,1,0,2,1,2]",0.533333,"[1,1,0,1,1,1,1,0,0,0,1,0,0,1,0]",33.333333,"[33,33,34]",85.933333,86.333333,"[86,84,89]",85.933333,"[85.400000,87.600000,84.800000]",24.333333,"[24,21,28]",4079,120.000000,"[119,117,124]",4080
409001,1,23.666667,"[21,25,25]",64.333333,"[68,62,63]",59.333333,"[59,58,61]",10342,6,6,0.933333,"[0,0,1,0,1,1,1,1,1,0,0,0,4,1,3]",0.866667,"[1,1,0,1,1,1,2,0,0,2,0,3,0,1,0]",35.000000,"[35,35,35]",83.066667,88.333333,"[92,85,88]",83.066667,"[76.600000,79.400000,93.200000]",29.000000,"[36,29,22]",4089,123.666667,"[127,120,124]",4090
410001,1,9.000000,"[7,12,8]",54.333333,"[57,61,45]",64.666667,"[67,53,74]",8427,5,5,0.933333,"[1,0,0,2,1,1,2,1,1,0,1,0,1,2,1]",0.666667,"[0,1,0,1,2,1,2,0,0,0,0,0,1,1,1]",25.333333,"[30,26,20]",58.333333,94.333333,"[95,89,99]",58.333333,"[56.800000,49.600000,68.600000]",43.333333,"[48,46,36]",4099,119.000000,"[124,114,119]",4100
411001,1,20.333333,"[19,21,21]",55.666667,"[56,53,58]",65.333333,"[68,67,61]",10026,5,5,0.933333,"[0,0,1,0,1,1,1,1,1,0,0,0,3,1,4]",0.600000,"[1,1,0,3,1,1,1,0,0,0,0,0,0,1,0]",32.333333,"[35,31,31]",81.333333,88.000000,"[88,88,88]",81.333333,"[79.200000,85.000000,79.800000]",28.333333,"[32,25,28]",4109,121.000000,"[124,120,119]",4110
412001,1,24.666667,"[30,19,25]",59.000000,"[64,60,53]",60.000000,"[50,64,66]",10291,5,5,0.866667,"[0,1,0,0,1,1,1,1,1,0,1,0,2,1,3]",0.600000,"[1,1,0,3,1,1,1,0,0,0,0,0,0,1,0]",33.333333,"[34,32,34]",81.666667,85.666667,"[80,92,85]",81.666667,"[70.600000,93.200000,81.200000]",26.666667,"[31,22,27]",4119,119.000000,"[114,124,119]",4120
413001,1,24.333333,"[26,23,24]",59.000000,"[58,58,61]",60.666667,"[62,63,57]",11293,7,7,1.400000,"[0,0,2,1,1,2,2,0,2,0,2,0,3,2,4]",0.800000,"[2,1,0,3,2,1,2,0,0,0,0,0,0,1,0]",33.666667,"[35,34,32]",73.933333,85.000000,"[84,86,85]",73.933333,"[87.800000,63.600000,70.400000]",32.666667,"[23,41,34]",4129,119.666667,"[120,121,118]",4130
414001,1,29.333333,"[28,31,29]",64.666667,"[67,62,65]",60.333333,"[59,63,59]",8462,5,5,0.866667,"[0,0,1,0,1,1,1,2,3,0,0,0,2,1,1]",0.800000,"[1,1,0,3,1,2,1,0,0,1,0,0,0,2,0]",34.333333,"[34,34,35]",71.800000,90.000000,"[91,90,89]",71.800000,"[77.000000,67.600000,70.800000]",38.000000,"[35,41,38]",4139,125.000000,"[126,125,124]",4140
415001,1,23.000000,"[24,17,28]",58.333333,"[62,46,67]",61.000000,"[58,77,48]",12002,6,6,1.200000,"[0,0,3,1,1,1,3,0,1,0,2,0,1,3,2]",0.800000,"[1,1,0,2,3,1,3,0,0,0,0,0,0,1,0]",33.000000,"[34,35,30]",76.866667,86.000000,"[85,88,85]",76.866667,"[76.600000,85.200000,68.800000]",30.333333,"[31,27,33]",4149,119.333333,"[120,123,115]",4150
416001,1,18.000000,"[19,16,19]",57.333333,"[54,59,59]",71.666667,"[77,70,68]",13775,10,10,1.666667,"[2,0,1,2,2,1,2,0,0,0,2,0,6,1,6]",1.333333,"[1,2,0,8,2,2,2,1,0,0,0,0,0,2,0]",33.333333,"[34,33,33]",68.333333,96.000000,"[97,97,94]",68.333333,"[87.600000,60.400000,57.000000]",43.333333,"[31,49,50]",4159,129.000000,"[131,129,127]",4160
417001,1,17.000000,"[17,14,20]",55.333333,"[54,48,64]",68.333333,"[74,75,56]",13270,5,5,1.066667,"[1,0,2,0,1,1,2,0,2,0,2,0,1,2,2]",0.666667,"[1,1,0,2,2,1,2,0,0,0,0,0,0,1,0]",31.333333,"[33,32,29]",82.600000,92.000000,"[96,90,90]",82.600000,"[91.600000,79.600000,76.600000]",29.333333,"[26,31,31]",4169,123.666667,"[128,123,120]",4170
418002,1,198.000000,"[198,199,197]",1.000000,"[2,0,1]",1.000000,"[0,1,2]",12625,7,7,1.066667,"[2,0,1,3,3,1,2,0,2,0,0,0,1,1,0]",0.800000,"[1,1,0,4,1,1,2,1,0,0,0,0,0,1,0]",1.666667,"[1,1,3]",1.533333,0.000000,"[0,0,0]",1.533333,"[2.000000,1.000000,1.600000]",0.333333,"[0,0,1]",4179,2.000000,"[2,1,3]",4180
419001,1,14.666667,"[17,14,13]",54.333333,"[56,50,57]",77.666667,"[76,82,75]",13677,7,7,1.533333,"[0,0,2,0,1,2,2,0,1,0,5,0,4,2,4]",0.800000,"[2,1,0,3,2,1,2,0,0,0,0,0,0,1,0]",32.666667,"[34,34,30]",64.800000,98.666667,"[97,98,101]",64.800000,"[64.800000,64.800000,64.800000]",48.000000,"[48,48,48]",4189,132.000000,"[132,132,132]",4190
420001,1,25.666667,"[29,25,23]",64.000000,"[63,71,58]",56.000000,"[54,53,61]",14441,6,6,0.866667,"[0,0,0,2,1,1,1,1,3,0,0,0,2,1,1]",1.133333,"[1,3,0,3,2,2,2,0,0,0,0,0,1,3,0]",34.000000,"[35,35,32]",78.000000,85.666667,"[82,89,86]",78.000000,"[80.600000,82.000000,71.400000]",30.000000,"[26,30,34]",4199,120.000000,"[117,124,119]",4200
421001,1,19.666667,"[18,17,24]",63.000000,"[63,57,69]",64.666667,"[67,71,56]",13397,5,5,0.800000,"[0,0,0,2,1,1,1,1,2,0,0,0,2,1,1]",0.800000,"[2,1,0,1,2,1,2,0,0,0,0,1,0,2,0]",33.333333,"[34,33,33]",87.533333,94.000000,"[95,95,92]",87.533333,"[88.000000,83.200000,91.400000]",28.666667,"[30,32,24]",4209,127.666667,"[130,128,125]",4210
422001,1,22.333333,"[30,22,15]",54.000000,"[54,57,51]",64.666667,"[59,62,73]",14875,5,5,0.733333,"[1,0,1,0,1,2,1,1,1,0,2,0,0,1,0]",0.600000,"[2,1,0,1,1,1,1,0,0,0,1,0,0,1,0]",33.666667,"[34,34,33]",72.933333,85.000000,"[80,84,91]",72.933333,"[72.400000,82.600000,63.800000]",32.666667,"[29,26,43]",4219,118.666667,"[113,119,124]",4220
423002,1,195.666667,"[193,196,198]",3.333333,"[4,4,2]",0.666667,"[2,0,0]",17325,4,4,0.666667,"[1,0,2,0,1,1,1,0,0,0,1,1,0,2,0]",0.600000,"[1,1,0,1,2,1,3,0,0,0,0,0,0,0,0]",3.666667,"[5,4,2]",2.600000,0.000000,"[0,0,0]",2.600000,"[1.800000,4.000000,2.000000]",1.000000,"[3,0,0]",4229,4.000000,"[6,4,2]",4230
424001,1,27.333333,"[26,29,27]",55.333333,"[49,58,59]",60.000000,"[68,58,54]",12694,6,6,0.933333,"[4,0,0,4,1,1,1,0,0,0,1,0,0,1,1]",0.933333,"[1,1,1,4,1,1,2,1,0,0,1,0,0,1,0]",32.333333,"[34,30,33]",78.933333,82.666667,"[84,85,79]",78.933333,"[86.200000,83.800000,66.800000]",26.000000,"[22,23,33]",4239,115.333333,"[117,116,113]",4240
425001,1,24.000000,"[24,23,25]",60.000000,"[60,62,58]",61.333333,"[62,59,63]",13543,8,8,1.266667,"[2,1,1,3,1,1,3,0,1,1,2,0,1,1,1]",0.933333,"[2,1,0,3,2,1,2,2,0,0,0,0,0,1,0]",34.333333,"[33,35,35]",84.933333,86.333333,"[88,86,85]",84.933333,"[82.800000,87.400000,84.600000]",26.000000,"[28,24,26]",4249,121.333333,"[122,121,121]",4250
426001,1,31.666667,"[32,33,30]",62.333333,"[66,61,60]",61.333333,"[60,63,61]",14328,4,4,0.666667,"[2,0,1,0,1,1,1,0,0,1,1,0,0,2,0]",0.600000,"[1,1,0,1,2,1,2,0,0,0,0,0,0,1,0]",35.000000,"[35,35,35]",76.533333,88.333333,"[90,88,87]",76.533333,"[84.000000,72.200000,73.400000]",33.666667,"[30,37,34]",4259,123.666667,"[126,124,121]",4260
427001,1,22.333333,"[26,16,25]",60.666667,"[53,70,59]",61.333333,"[61,60,63]",13096,6,6,0.866667,"[4,0,1,3,1,1,1,0,0,0,1,0,0,1,0]",0.866667,"[1,1,0,3,1,1,2,1,0,0,2,0,0,1,0]",34.333333,"[34,35,34]",80.000000,87.000000,"[80,94,87]",80.000000,"[70.600000,88.000000,81.400000]",30.000000,"[31,30,29]",4269,122.000000,"[114,130,122]",4270
428001,1,199.000000,"[199,199,199]",0.666667,"[0,1,1]",0.333333,"[1,0,0]",13114,5,5,0.800000,"[1,0,2,1,0,1,3,0,0,0,1,0,1,2,0]",0.533333,"[1,0,0,1,4,0,2,0,0,0,0,0,0,0,0]",0.000000,"[0,0,0]",1.000000,0.000000,"[0,0,0]",1.000000,"[1.000000,1.000000,1.000000]",0.000000,"[0,0,0]",4279,1.000000,"[1,1,1]",4280
429001,1,22.666667,"[20,27,21]",61.333333,"[64,60,60]",60.000000,"[56,62,62]",13131,6,6,1.000000,"[1,0,2,2,1,1,3,0,1,0,1,0,1,2,0]",0.800000,"[1,1,0,2,4,1,2,0,0,0,0,0,0,1,0]",34.000000,"[33,34,35]",76.533333,86.333333,"[86,87,86]",76.533333,"[58.400000,87.000000,84.200000]",32.000000,"[44,25,27]",4289,121.333333,"[120,122,122]",4290
430001,1,21.333333,"[22,24,18]",52.000000,"[58,48,50]",68.666667,"[67,66,73]",11478,5,5,0.800000,"[1,0,1,2,1,1,2,1,0,0,1,0,1,1,0]",0.666667,"[1,1,0,2,3,1,1,0,0,0,0,0,0,1,0]",33.000000,"[34,34,31]",82.400000,88.000000,"[91,81,92]",82.400000,"[84.400000,74.800000,88.000000]",27.333333,"[29,28,25]",4299,120.666667,"[125,114,123]",4300
431001,1,27.666667,"[38,29,16]",60.333333,"[69,55,57]",57.666667,"[43,59,71]",14233,4,4,0.866667,"[0,0,3,1,1,2,2,0,1,0,0,0,1,2,0]",0.600000,"[1,1,0,1,2,1,2,0,0,0,0,0,0,1,0]",34.666667,"[34,35,35]",73.666667,83.000000,"[78,78,93]",73.666667,"[67.200000,70.600000,83.200000]",31.666667,"[32,31,32]",4309,118.000000,"[112,114,128]",4310
432001,1,1.333333,"[2,0,2]",1.666667,"[1,0,4]",17.333333,"[9,30,13]",11496,4,4,0.666667,"[1,0,0,1,1,1,1,0,0,1,1,0,0,2,1]",0.600000,"[1,1,0,1,2,1,2,0,0,0,0,0,0,1,0]",11.000000,"[7,15,11]",18.066667,7.000000,"[2,14,5]",18.066667,"[8.600000,30.000000,15.600000]",0.666667,"[1,0,1]",4319,19.000000,"[10,30,17]",4320
433001,1,95.000000,"[98,94,93]",49.666667,"[49,48,52]",55.333333,"[53,58,55]",10699,4,4,0.666667,"[0,0,0,0,1,1,2,0,0,0,2,0,1,2,1]",0.600000,"[1,1,0,1,2,1,2,0,0,0,0,0,0,1,0]",32.333333,"[33,32,32]",63.933333,72.000000,"[69,73,74]",63.933333,"[61.400000,69.600000,60.800000]",29.333333,"[29,26,33]",4329,105.000000,"[102,106,107]",4330
434001,1,23.000000,"[32,20,17]",57.666667,"[57,59,57]",62.000000,"[54,66,66]",12916,5,5,1.066667,"[1,0,1,2,1,2,1,0,1,0,0,2,2,1,2]",0.733333,"[2,1,1,1,1,2,2,0,0,0,0,0,0,1,0]",32.333333,"[29,34,34]",76.733333,87.000000,"[83,90,88]",76.733333,"[64.800000,91.400000,74.000000]",30.666667,"[33,24,35]",4339,119.666667,"[111,125,123]",4340
435001,1,23.333333,"[28,16,26]",59.666667,"[59,52,68]",62.000000,"[59,73,54]",14197,7,7,1.600000,"[2,0,4,1,1,2,2,1,1,0,0,0,2,4,4]",1.133333,"[1,1,0,1,4,2,4,0,0,1,1,0,1,1,0]",33.666667,"[35,32,34]",84.800000,88.333333,"[83,94,88]",84.800000,"[78.800000,84.400000,91.200000]",26.333333,"[28,29,22]",4349,121.666667,"[118,125,122]",4350
436001,1,21.666667,"[21,27,17]",55.333333,"[54,59,53]",65.666667,"[63,61,73]",13866,5,5,1.066667,"[0,0,2,2,2,1,1,0,2,0,0,0,1,2,3]",1.066667,"[1,3,0,2,3,2,2,0,0,0,0,0,1,2,0]",34.000000,"[34,34,34]",75.266667,86.333333,"[83,85,91]",75.266667,"[68.000000,76.600000,81.200000]",32.666667,"[35,31,32]",4359,121.000000,"[117,120,126]",4360
437001,1,24.333333,"[23,22,28]",55.000000,"[70,40,55]",65.333333,"[56,79,61]",14509,8,8,1.866667,"[4,1,3,1,1,2,2,2,0,1,0,0,3,4,4]",1.400000,"[1,1,0,1,3,3,4,0,0,2,3,1,1,1,0]",33.000000,"[33,33,33]",85.800000,87.000000,"[93,85,83]",85.800000,"[92.400000,88.200000,76.800000]",24.666667,"[24,22,28]",4369,120.333333,"[126,119,116]",4370
438001,1,23.666667,"[24,23,24]",54.333333,"[62,51,50]",63.666667,"[55,70,66]",15666,6,6,1.000000,"[0,1,2,1,1,1,1,0,1,0,1,0,1,2,3]",1.066667,"[1,2,0,1,5,1,4,0,0,0,0,0,1,1,0]",33.666667,"[34,32,35]",72.266667,83.666667,"[82,88,81]",72.266667,"[75.000000,74.800000,67.000000]",32.666667,"[30,33,35]",4379,118.000000,"[117,121,116]",4380
439001,1,17.333333,"[20,16,16]",54.666667,"[54,56,54]",69.333333,"[63,73,72]",16549,4,4,0.733333,"[0,0,1,1,1,1,1,0,1,0,1,0,1,1,2]",0.666667,"[1,1,0,1,2,1,2,1,0,0,0,0,0,1,0]",30.666667,"[31,33,28]",83.866667,94.000000,"[86,97,99]",83.866667,"[77.800000,81.400000,92.400000]",28.666667,"[28,34,24]",4389,124.000000,"[117,129,126]",4390
440001,1,24.000000,"[24,23,25]",61.333333,"[69,57,58]",59.333333,"[52,62,64]",14843,6,6,1.066667,"[0,0,3,2,1,1,2,0,2,0,0,1,0,3,1]",1.133333,"[1,2,0,2,4,1,3,1,0,0,0,0,1,2,0]",34.333333,"[35,35,33]",79.133333,86.000000,"[86,83,89]",79.133333,"[76.200000,81.200000,80.000000]",29.666667,"[32,27,30]",4399,120.666667,"[121,119,122]",4400
441001,1,23.333333,"[21,29,20]",57.666667,"[61,52,60]",62.666667,"[60,63,65]",12494,5,5,1.066667,"[0,0,2,1,1,1,2,1,3,0,0,3,0,2,0]",0.933333,"[1,2,0,2,3,1,2,0,0,0,0,0,1,2,0]",33.000000,"[35,32,32]",82.066667,87.666667,"[87,84,92]",82.066667,"[74.800000,78.600000,92.800000]",27.333333,"[33,26,23]",4409,120.333333,"[121,115,125]",4410
442001,1,25.000000,"[18,31,26]",61.000000,"[68,55,60]",59.000000,"[61,58,58]",12749,4,4,0.866667,"[0,0,2,0,1,1,2,1,2,0,1,1,0,2,0]",0.666667,"[1,1,0,1,2,1,2,0,0,0,0,0,1,1,0]",33.000000,"[34,31,34]",78.466667,86.666667,"[94,82,84]",78.466667,"[89.800000,68.200000,77.400000]",29.666667,"[28,32,29]",4419,120.000000,"[129,113,118]",4420
443001,1,194.666667,"[195,195,194]",2.666667,"[3,2,3]",2.333333,"[2,3,2]",11944,5,5,1.066667,"[0,1,2,1,1,1,2,1,2,0,0,0,0,2,3]",0.933333,"[1,2,0,2,3,1,2,0,0,1,0,1,1,0,0]",4.666667,"[4,5,5]",1.266667,0.000000,"[0,0,0]",1.266667,"[0.800000,2.200000,0.800000]",2.666667,"[3,2,3]",4429,5.000000,"[5,5,5]",4430
444001,1,98.000000,"[99,98,97]",48.666667,"[58,41,47]",53.333333,"[43,61,56]",13867,10,10,1.600000,"[0,4,1,3,2,1,1,1,7,0,0,2,0,2,0]",2.200000,"[1,8,0,6,5,3,2,0,0,4,0,0,1,3,0]",33.333333,"[32,34,34]",53.933333,68.333333,"[68,68,69]",53.933333,"[49.200000,51.600000,61.000000]",34.333333,"[37,36,30]",4439,102.000000,"[101,102,103]",4440
445001,1,16.333333,"[18,14,17]",54.666667,"[58,54,52]",68.000000,"[61,70,73]",15533,6,6,1.266667,"[1,0,1,4,3,1,1,0,3,0,0,0,1,2,2]",1.333333,"[1,2,0,5,2,4,1,0,0,0,0,0,1,4,0]",33.333333,"[34,33,33]",82.533333,89.333333,"[85,91,92]",82.533333,"[74.200000,82.000000,91.400000]",28.666667,"[32,30,24]",4449,122.666667,"[119,124,125]",4450
446001,1,26.666667,"[25,23,32]",57.333333,"[54,54,64]",61.333333,"[67,69,48]",12620,4,4,0.733333,"[0,0,1,1,1,1,1,0,0,0,0,4,1,1,0]",0.800000,"[1,2,0,2,2,1,1,0,1,0,0,0,0,2,0]",33.666667,"[35,34,32]",78.066667,85.000000,"[87,89,79]",78.066667,"[77.600000,81.000000,75.600000]",29.000000,"[31,30,26]",4459,118.666667,"[121,123,112]",4460
447001,1,26.000000,"[25,19,34]",57.000000,"[52,53,66]",67.000000,"[73,78,50]",17880,7,7,0.866667,"[0,0,1,2,2,2,1,0,4,0,0,0,0,1,0]",1.466667,"[1,4,0,4,3,2,2,0,1,0,0,0,2,2,1]",32.666667,"[35,30,33]",68.933333,91.000000,"[90,100,83]",68.933333,"[70.400000,75.000000,61.400000]",39.333333,"[39,40,39]",4469,124.000000,"[125,131,116]",4470
448001,1,24.666667,"[29,24,21]",59.000000,"[61,56,60]",58.666667,"[51,64,61]",14888,4,4,0.800000,"[0,0,1,2,1,1,1,1,2,0,0,2,0,1,0]",0.800000,"[1,2,0,2,2,1,1,0,1,0,0,0,0,2,0]",33.000000,"[33,33,33]",74.266667,84.333333,"[78,87,88]",74.266667,"[65.800000,75.200000,81.800000]",31.000000,"[33,32,28]",4479,117.666667,"[112,120,121]",4480
449002,1,20.666667,"[16,22,24]",51.000000,"[51,51,51]",69.000000,"[73,68,66]",13938,5,5,0.800000,"[0,0,1,0,1,3,1,2,0,0,1,2,0,1,0]",0.733333,"[3,1,0,1,1,1,1,0,1,0,1,0,0,1,0]",32.333333,"[34,35,28]",82.200000,87.000000,"[89,84,88]",82.200000,"[82.000000,79.800000,84.800000]",27.000000,"[30,28,23]",4489,120.000000,"[124,119,117]",4490
450001,1,26.000000,"[26,31,21]",56.333333,"[51,66,52]",61.000000,"[65,47,71]",12929,3,3,0.466667,"[0,0,1,0,1,1,1,0,0,0,0,2,0,1,0]",0.533333,"[1,1,0,1,1,1,1,0,1,0,0,0,0,1,0]",32.333333,"[30,35,32]",74.866667,84.000000,"[85,77,90]",74.866667,"[74.000000,71.000000,79.600000]",30.333333,"[30,30,31]",4499,117.333333,"[116,113,123]",4500
451001,1,8.333333,"[7,11,7]",20.000000,"[10,32,18]",42.666667,"[32,65,31]",15942,4,4,0.866667,"[0,0,1,1,1,1,1,0,1,3,0,0,0,1,3]",0.600000,"[1,1,1,1,1,1,1,0,0,0,0,0,1,1,0]",26.000000,"[24,28,26]",40.266667,35.666667,"[17,68,22]",40.266667,"[32.200000,62.000000,26.600000]",16.000000,"[7,25,16]",4509,62.666667,"[42,97,49]",4510
452001,1,23.333333,"[26,19,25]",57.333333,"[61,46,65]",64.333333,"[60,78,55]",19165,4,4,0.533333,"[0,0,0,1,1,1,1,0,2,0,1,0,0,1,0]",0.666667,"[2,1,0,1,1,1,1,0,0,0,0,0,2,1,0]",33.666667,"[35,35,31]",88.066667,87.333333,"[85,89,88]",88.066667,"[94.400000,91.800000,78.000000]",24.000000,"[19,23,30]",4519,121.666667,"[121,124,120]",4520
453001,1,33.000000,"[34,35,30]",66.666667,"[63,69,68]",56.666667,"[59,51,60]",15045,5,5,0.733333,"[0,0,0,0,1,2,2,0,2,0,0,2,0,2,0]",0.800000,"[2,0,0,1,2,1,2,0,2,1,0,0,0,1,0]",33.666667,"[34,32,35]",71.533333,89.000000,"[87,88,92]",71.533333,"[66.000000,72.400000,76.200000]",37.000000,"[40,34,37]",4529,123.333333,"[122,120,128]",4530
454001,1,30.000000,"[28,31,31]",63.666667,"[56,60,75]",61.333333,"[70,63,51]",14676,6,6,0.933333,"[0,0,0,0,1,2,3,0,3,1,0,2,0,2,0]",0.933333,"[2,0,0,1,3,1,3,0,2,1,0,0,0,1,0]",33.666667,"[35,35,31]",74.600000,91.333333,"[91,88,95]",74.600000,"[65.800000,71.200000,86.800000]",36.000000,"[43,37,28]",4539,125.000000,"[126,123,126]",4540
455001,1,26.666667,"[28,24,28]",54.000000,"[62,51,49]",61.666667,"[54,67,64]",15032,4,4,0.533333,"[0,0,1,1,1,2,1,0,1,0,0,0,0,1,0]",0.733333,"[2,1,0,1,1,1,1,0,0,0,2,0,1,1,0]",33.000000,"[32,34,33]",71.333333,82.000000,"[83,83,80]",71.333333,"[67.000000,67.600000,79.400000]",31.666667,"[35,36,24]",4549,115.666667,"[116,118,113]",4550
456001,1,26.000000,"[28,27,23]",57.666667,"[57,59,57]",61.666667,"[58,61,66]",12085,5,5,0.933333,"[0,0,1,0,3,1,1,0,0,0,2,5,0,1,0]",0.933333,"[2,2,0,2,1,2,1,0,2,0,0,0,0,2,0]",33.333333,"[32,35,33]",76.400000,86.000000,"[83,85,90]",76.400000,"[77.200000,78.000000,74.000000]",30.666667,"[27,30,35]",4559,119.333333,"[115,120,123]",4560
457001,1,24.666667,"[24,22,28]",58.333333,"[57,58,60]",60.666667,"[63,64,55]",10425,3,3,0.466667,"[0,0,1,0,1,1,1,0,0,0,0,2,0,1,0]",0.533333,"[1,1,0,1,1,1,1,0,1,0,0,0,0,1,0]",32.333333,"[33,35,29]",75.133333,86.000000,"[86,87,85]",75.133333,"[76.600000,77.200000,71.600000]",31.333333,"[31,32,31]",4569,119.000000,"[120,122,115]",4570
458001,1,25.000000,"[26,24,25]",56.333333,"[60,57,52]",62.333333,"[60,63,64]",11868,3,3,0.466667,"[0,0,1,0,1,1,1,0,0,0,0,2,0,1,0]",0.533333,"[1,1,0,1,1,1,1,0,1,0,0,0,0,1,0]",32.000000,"[35,31,30]",79.466667,86.666667,"[85,88,87]",79.466667,"[85.000000,78.000000,75.400000]",28.000000,"[25,30,29]",4579,118.666667,"[120,120,116]",4580
